name,measure,rarefied,value
POMMS-170,Richness,Rarefied,7.615354951271824
POMMS-170,Shannon,Rarefied,0.92183658384461
POMMS-170,Faith PD,Rarefied,2.25413070786757
POMMS-171,Richness,Raw,12
POMMS-171,Shannon,Raw,1.672612022309967
POMMS-171,Faith PD,Raw,3.003462004011745
POMMS-171,Richness,Rarefied,11.673503975919221
POMMS-171,Shannon,Rarefied,1.676331780028685
POMMS-171,Faith PD,Rarefied,3.003462004011745
POMMS-172,Richness,Raw,5
POMMS-172,Shannon,Raw,1.3383489842607692
POMMS-172,Faith PD,Raw,1.91014938314807
POMMS-172,Richness,Rarefied,4.9999999999994635
POMMS-172,Shannon,Rarefied,1.3330687796614042
POMMS-172,Faith PD,Rarefied,1.91014938314807
POMMS-173,Richness,Raw,7
POMMS-173,Shannon,Raw,1.377001038459985
POMMS-173,Faith PD,Raw,1.8900320423758765
POMMS-173,Richness,Rarefied,6.130280983440453
POMMS-173,Shannon,Rarefied,1.3690359622854276
POMMS-173,Faith PD,Rarefied,1.8900320423758765
POMMS-174,Richness,Raw,14
POMMS-174,Shannon,Raw,0.848832550162369
POMMS-174,Faith PD,Raw,3.537458254567741
POMMS-174,Richness,Rarefied,10.519617933219383
POMMS-174,Shannon,Rarefied,0.8315123169240111
POMMS-174,Faith PD,Rarefied,2.7726171673380144
POMMS-175,Richness,Raw,10
POMMS-175,Shannon,Raw,0.9519953068646853
POMMS-175,Faith PD,Raw,2.926757201738496
POMMS-175,Richness,Rarefied,9.22406054201124
POMMS-175,Shannon,Rarefied,0.8817717574785257
POMMS-175,Faith PD,Rarefied,2.6005320203261744
POMMS-176,Richness,Raw,0
POMMS-176,Shannon,Raw,0
POMMS-176,Faith PD,Raw,0
POMMS-176,Richness,Rarefied,NA
POMMS-176,Shannon,Rarefied,NA
POMMS-176,Faith PD,Rarefied,NA
POMMS-177,Richness,Raw,12
POMMS-177,Shannon,Raw,2.022071324555505
POMMS-177,Faith PD,Raw,3.1872530685814735
POMMS-177,Richness,Rarefied,11.996498340780429
POMMS-177,Shannon,Rarefied,2.026219591165612
POMMS-177,Faith PD,Rarefied,3.1872530685814735
POMMS-178,Richness,Raw,10
POMMS-178,Shannon,Raw,0.09648969067711331
POMMS-178,Faith PD,Raw,2.7843828167387312
POMMS-178,Richness,Rarefied,3.9277423927525206
POMMS-178,Shannon,Rarefied,0.12798951642423323
POMMS-178,Faith PD,Rarefied,1.5931782740907663
POMMS-179,Richness,Raw,20
POMMS-179,Shannon,Raw,1.8341625077170303
POMMS-179,Faith PD,Raw,3.9286854874238166
POMMS-179,Richness,Rarefied,18.664503610109257
POMMS-179,Shannon,Rarefied,1.7110279314200108
POMMS-179,Faith PD,Rarefied,3.491496391474999
POMMS-180,Richness,Raw,0
POMMS-180,Shannon,Raw,0
POMMS-180,Faith PD,Raw,0
POMMS-180,Richness,Rarefied,NA
POMMS-180,Shannon,Rarefied,NA
POMMS-180,Faith PD,Rarefied,NA
POMMS-181,Richness,Raw,16
POMMS-181,Shannon,Raw,1.2945868034515284
POMMS-181,Faith PD,Raw,4.119807526138805
POMMS-181,Richness,Rarefied,13.901335442130854
POMMS-181,Shannon,Rarefied,1.3005799319955529
POMMS-181,Faith PD,Rarefied,3.3493418273114677
POMMS-182,Richness,Raw,14
POMMS-182,Shannon,Raw,0.5300349495921266
POMMS-182,Faith PD,Raw,3.418018944857459
POMMS-182,Richness,Rarefied,9.614346012378146
POMMS-182,Shannon,Rarefied,0.5390558524760618
POMMS-182,Faith PD,Rarefied,2.3728567876099644
POMMS-183,Richness,Raw,14
POMMS-183,Shannon,Raw,0.9591295283958582
POMMS-183,Faith PD,Raw,3.7661244890583228
POMMS-183,Richness,Rarefied,12.192222147906495
POMMS-183,Shannon,Rarefied,0.958307866038499
POMMS-183,Faith PD,Rarefied,3.699429121674215
POMMS-184,Richness,Raw,11
POMMS-184,Shannon,Raw,1.646800250273336
POMMS-184,Faith PD,Raw,3.5469085567901857
POMMS-184,Richness,Rarefied,10.179222985949965
POMMS-184,Shannon,Rarefied,1.6769101801611979
POMMS-184,Faith PD,Rarefied,3.5469085567901857
POMMS-185,Richness,Raw,14
POMMS-185,Shannon,Raw,1.1925579590607884
POMMS-185,Faith PD,Raw,3.355226497716341
POMMS-185,Richness,Rarefied,12.012272499353704
POMMS-185,Shannon,Rarefied,1.1451617191477272
POMMS-185,Faith PD,Rarefied,2.788871180726813
POMMS-186,Richness,Raw,7
POMMS-186,Shannon,Raw,1.0430090894767161
POMMS-186,Faith PD,Raw,2.4036879350786435
POMMS-186,Richness,Rarefied,6.999999380987828
POMMS-186,Shannon,Rarefied,1.040175985517477
POMMS-186,Faith PD,Rarefied,2.4036879350786435
POMMS-187,Richness,Raw,13
POMMS-187,Shannon,Raw,1.6587405042255068
POMMS-187,Faith PD,Raw,2.734955411742342
POMMS-187,Richness,Rarefied,12.03662993484434
POMMS-187,Shannon,Rarefied,1.6845063733950223
POMMS-187,Faith PD,Rarefied,2.6709645935307855
POMMS-188,Richness,Raw,21
POMMS-188,Shannon,Raw,1.2226557765281705
POMMS-188,Faith PD,Raw,4.8641223514522665
POMMS-188,Richness,Rarefied,15.018367855810597
POMMS-188,Shannon,Rarefied,1.2064033724023087
POMMS-188,Faith PD,Rarefied,4.5099551356095695
POMMS-189,Richness,Raw,11
POMMS-189,Shannon,Raw,1.3023772897407417
POMMS-189,Faith PD,Raw,3.0290984908540053
POMMS-189,Richness,Rarefied,10.97851404924255
POMMS-189,Shannon,Rarefied,1.2520709096696396
POMMS-189,Faith PD,Rarefied,2.9846156703543514
POMMS-190,Richness,Raw,17
POMMS-190,Shannon,Raw,1.413844013173159
POMMS-190,Faith PD,Raw,3.8939598563280677
POMMS-190,Richness,Rarefied,16.448642213331947
POMMS-190,Shannon,Rarefied,1.3796783090867248
POMMS-190,Faith PD,Rarefied,2.8444769459728
POMMS-191,Richness,Raw,5
POMMS-191,Shannon,Raw,1.0373168692954888
POMMS-191,Faith PD,Raw,1.7241802074429815
POMMS-191,Richness,Rarefied,NA
POMMS-191,Shannon,Rarefied,NA
POMMS-191,Faith PD,Rarefied,NA
POMMS-192,Richness,Raw,12
POMMS-192,Shannon,Raw,1.638178128823331
POMMS-192,Faith PD,Raw,3.0880340168851075
POMMS-192,Richness,Rarefied,10.429790093310872
POMMS-192,Shannon,Rarefied,1.6563617723354738
POMMS-192,Faith PD,Rarefied,3.0880340168851075
POMMS-193,Richness,Raw,13
POMMS-193,Shannon,Raw,1.6402384207112441
POMMS-193,Faith PD,Raw,3.4913851276955903
POMMS-193,Richness,Rarefied,12.996526151911837
POMMS-193,Shannon,Rarefied,1.63294600465995
POMMS-193,Faith PD,Rarefied,3.4913851276955903
POMMS-194,Richness,Raw,8
POMMS-194,Shannon,Raw,0.9761897938601131
POMMS-194,Faith PD,Raw,2.2864519897045317
POMMS-194,Richness,Rarefied,NA
POMMS-194,Shannon,Rarefied,NA
POMMS-194,Faith PD,Rarefied,NA
POMMS-195,Richness,Raw,27
POMMS-195,Shannon,Raw,0.8118023941381259
POMMS-195,Faith PD,Raw,6.018232493095975
POMMS-195,Richness,Rarefied,23.154031573886503
POMMS-195,Shannon,Rarefied,0.8293840313992034
POMMS-195,Faith PD,Rarefied,4.7557107873302
POMMS-196,Richness,Raw,14
POMMS-196,Shannon,Raw,1.7553912088432264
POMMS-196,Faith PD,Raw,3.0036934292681416
POMMS-196,Richness,Rarefied,13.849779822374682
POMMS-196,Shannon,Rarefied,1.7571154070564456
POMMS-196,Faith PD,Rarefied,3.0036934292681416
POMMS-197,Richness,Raw,13
POMMS-197,Shannon,Raw,1.9615347084090478
POMMS-197,Faith PD,Raw,3.12723160406105
POMMS-197,Richness,Rarefied,11.12677967105828
POMMS-197,Shannon,Rarefied,1.9246387334751351
POMMS-197,Faith PD,Rarefied,2.8878126452976414
POMMS-198,Richness,Raw,20
POMMS-198,Shannon,Raw,2.318769718623169
POMMS-198,Faith PD,Raw,4.3205070758823165
POMMS-198,Richness,Rarefied,18.733945483997736
POMMS-198,Shannon,Rarefied,2.301325867523528
POMMS-198,Faith PD,Rarefied,4.3205070758823165
POMMS-199,Richness,Raw,17
POMMS-199,Shannon,Raw,0.9537897193444153
POMMS-199,Faith PD,Raw,3.36642173160059
POMMS-199,Richness,Rarefied,13.734077574902576
POMMS-199,Shannon,Rarefied,0.9437525875875243
POMMS-199,Faith PD,Rarefied,3.226871791284963
POMMS-200,Richness,Raw,5
POMMS-200,Shannon,Raw,1.1936396403246454
POMMS-200,Faith PD,Raw,2.0826765939211285
POMMS-200,Richness,Rarefied,5
POMMS-200,Shannon,Rarefied,1.2053797872243195
POMMS-200,Faith PD,Rarefied,2.0826765939211285
POMMS-201,Richness,Raw,21
POMMS-201,Shannon,Raw,1.792367088793671
POMMS-201,Faith PD,Raw,4.414152639368659
POMMS-201,Richness,Rarefied,19.13149041373687
POMMS-201,Shannon,Rarefied,1.7893659953892027
POMMS-201,Faith PD,Rarefied,4.338618137141577
POMMS-202,Richness,Raw,12
POMMS-202,Shannon,Raw,1.6933816217863222
POMMS-202,Faith PD,Raw,3.3116190829949823
POMMS-202,Richness,Rarefied,11.150962186801348
POMMS-202,Shannon,Rarefied,1.653531529210429
POMMS-202,Faith PD,Rarefied,3.259156098903652
POMMS-203,Richness,Raw,16
POMMS-203,Shannon,Raw,1.7536173113532456
POMMS-203,Faith PD,Raw,3.892829964401764
POMMS-203,Richness,Rarefied,13.709289748651814
POMMS-203,Shannon,Rarefied,1.7712203752511553
POMMS-203,Faith PD,Rarefied,2.9481289952760257
POMMS-204,Richness,Raw,12
POMMS-204,Shannon,Raw,1.9393148912905207
POMMS-204,Faith PD,Raw,3.209689178209032
POMMS-204,Richness,Rarefied,11.479840879818196
POMMS-204,Shannon,Rarefied,1.8907592307464591
POMMS-204,Faith PD,Rarefied,3.209689178209032
POMMS-205,Richness,Raw,15
POMMS-205,Shannon,Raw,1.44353070081982
POMMS-205,Faith PD,Raw,3.606747625424336
POMMS-205,Richness,Rarefied,12.031645433154608
POMMS-205,Shannon,Rarefied,1.402057328800829
POMMS-205,Faith PD,Rarefied,2.473429801857187
POMMS-206,Richness,Raw,17
POMMS-206,Shannon,Raw,1.1777802023104442
POMMS-206,Faith PD,Raw,4.27960969729798
POMMS-206,Richness,Rarefied,13.586148407802792
POMMS-206,Shannon,Rarefied,1.237374220128268
POMMS-206,Faith PD,Rarefied,3.316532943767128
POMMS-207,Richness,Raw,8
POMMS-207,Shannon,Raw,0.27125322597167584
POMMS-207,Faith PD,Raw,2.3724338043628346
POMMS-207,Richness,Rarefied,5.239841948221273
POMMS-207,Shannon,Rarefied,0.2774696865676801
POMMS-207,Faith PD,Rarefied,1.385805923801417
POMMS-208,Richness,Raw,9
POMMS-208,Shannon,Raw,0.8771231352767644
POMMS-208,Faith PD,Raw,2.7621329763964284
POMMS-208,Richness,Rarefied,7.912249978847515
POMMS-208,Shannon,Rarefied,0.8400646398731585
POMMS-208,Faith PD,Rarefied,2.309598346896089
POMMS-209,Richness,Raw,9
POMMS-209,Shannon,Raw,1.322558659753065
POMMS-209,Faith PD,Raw,2.7400731829894314
POMMS-209,Richness,Rarefied,8.999958249259109
POMMS-209,Shannon,Rarefied,1.358666120245393
POMMS-209,Faith PD,Rarefied,2.7400731829894314
POMMS-210,Richness,Raw,9
POMMS-210,Shannon,Raw,0.4822274840662559
POMMS-210,Faith PD,Raw,3.1570219380529507
POMMS-210,Richness,Rarefied,7.129605920749787
POMMS-210,Shannon,Rarefied,0.43841355541180016
POMMS-210,Faith PD,Rarefied,2.045777093561245
POMMS-211,Richness,Raw,15
POMMS-211,Shannon,Raw,1.8877598123825008
POMMS-211,Faith PD,Raw,3.8341492883604
POMMS-211,Richness,Rarefied,14.954467427882518
POMMS-211,Shannon,Rarefied,1.9116249378340606
POMMS-211,Faith PD,Rarefied,3.8341492883604
POMMS-212,Richness,Raw,12
POMMS-212,Shannon,Raw,1.1393532910135542
POMMS-212,Faith PD,Raw,3.0507939546896203
POMMS-212,Richness,Rarefied,10.42563459685136
POMMS-212,Shannon,Rarefied,1.1185514727445502
POMMS-212,Faith PD,Rarefied,2.8234538053567984
POMMS-213,Richness,Raw,19
POMMS-213,Shannon,Raw,1.2088160775501655
POMMS-213,Faith PD,Raw,4.575723525855564
POMMS-213,Richness,Rarefied,12.88992944434997
POMMS-213,Shannon,Rarefied,1.2545822777149371
POMMS-213,Faith PD,Rarefied,3.691851887104599
POMMS-214,Richness,Raw,17
POMMS-214,Shannon,Raw,0.41928169939890503
POMMS-214,Faith PD,Raw,3.891103982001782
POMMS-214,Richness,Rarefied,12.65492613102356
POMMS-214,Shannon,Rarefied,0.43828119573838786
POMMS-214,Faith PD,Rarefied,3.5925623508338944
POMMS-215,Richness,Raw,7
POMMS-215,Shannon,Raw,0.5103523042655924
POMMS-215,Faith PD,Raw,2.0280306991265884
POMMS-215,Richness,Rarefied,6.138326685063354
POMMS-215,Shannon,Rarefied,0.4835222591327704
POMMS-215,Faith PD,Rarefied,1.925592819645337
POMMS-216,Richness,Raw,13
POMMS-216,Shannon,Raw,1.5461610036337081
POMMS-216,Faith PD,Raw,3.2759306045958705
POMMS-216,Richness,Rarefied,9.724349508384359
POMMS-216,Shannon,Rarefied,1.5369529139267488
POMMS-216,Faith PD,Rarefied,2.4256310140418478
POMMS-217,Richness,Raw,5
POMMS-217,Shannon,Raw,1.3679880887175655
POMMS-217,Faith PD,Raw,1.7930216841739774
POMMS-217,Richness,Rarefied,5
POMMS-217,Shannon,Rarefied,1.3568839619680493
POMMS-217,Faith PD,Rarefied,1.7930216841739774
POMMS-218,Richness,Raw,13
POMMS-218,Shannon,Raw,1.946237844038439
POMMS-218,Faith PD,Raw,3.640641559163268
POMMS-218,Richness,Rarefied,12.783221147079631
POMMS-218,Shannon,Rarefied,1.926505899495191
POMMS-218,Faith PD,Rarefied,3.4661155489575166
POMMS-219,Richness,Raw,12
POMMS-219,Shannon,Raw,1.221206309977422
POMMS-219,Faith PD,Raw,3.2725084459640823
POMMS-219,Richness,Rarefied,10.872293995822716
POMMS-219,Shannon,Rarefied,1.181417639572002
POMMS-219,Faith PD,Rarefied,2.819973816463743
POMMS-220,Richness,Raw,20
POMMS-220,Shannon,Raw,1.5425568957021822
POMMS-220,Faith PD,Raw,4.067951829787924
POMMS-220,Richness,Rarefied,15.974216102844931
POMMS-220,Shannon,Rarefied,1.5549144773620114
POMMS-220,Faith PD,Rarefied,3.342624918124267
POMMS-221,Richness,Raw,14
POMMS-221,Shannon,Raw,1.206586793771305
POMMS-221,Faith PD,Raw,3.2836781487951714
POMMS-221,Richness,Rarefied,11.54518052747541
POMMS-221,Shannon,Rarefied,1.2388733463294122
POMMS-221,Faith PD,Rarefied,2.9330483953554802
POMMS-222,Richness,Raw,18
POMMS-222,Shannon,Raw,1.5054155056985417
POMMS-222,Faith PD,Raw,4.629925181982134
POMMS-222,Richness,Rarefied,13.104971453001777
POMMS-222,Shannon,Rarefied,1.4755128463494804
POMMS-222,Faith PD,Rarefied,3.699297249749555
POMMS-223,Richness,Raw,13
POMMS-223,Shannon,Raw,1.75955667427447
POMMS-223,Faith PD,Raw,3.1904608824203033
POMMS-223,Richness,Rarefied,11.054595073713836
POMMS-223,Shannon,Rarefied,1.7503906785050185
POMMS-223,Faith PD,Rarefied,2.9510419236568946
POMMS-224,Richness,Raw,8
POMMS-224,Shannon,Raw,0.6835912500234944
POMMS-224,Faith PD,Raw,2.084565277560201
POMMS-224,Richness,Rarefied,7.963916492021086
POMMS-224,Shannon,Rarefied,0.7514583264861576
POMMS-224,Faith PD,Rarefied,2.084565277560201
POMMS-225,Richness,Raw,10
POMMS-225,Shannon,Raw,0.8174960951339957
POMMS-225,Faith PD,Raw,2.9239052547114253
POMMS-225,Richness,Rarefied,7.4862064727616104
POMMS-225,Shannon,Rarefied,0.8090912182456991
POMMS-225,Faith PD,Rarefied,2.349139868809478
POMMS-226,Richness,Raw,19
POMMS-226,Shannon,Raw,1.3438696181631866
POMMS-226,Faith PD,Raw,4.241132188592306
POMMS-226,Richness,Rarefied,14.844656790547523
POMMS-226,Shannon,Rarefied,1.3919234693074227
POMMS-226,Faith PD,Rarefied,4.018788935964948
POMMS-227,Richness,Raw,15
POMMS-227,Shannon,Raw,1.3765202756453687
POMMS-227,Faith PD,Raw,3.2584770364215254
POMMS-227,Richness,Rarefied,14.71065192489449
POMMS-227,Shannon,Rarefied,1.3932447238542172
POMMS-227,Faith PD,Rarefied,3.2584770364215254
POMMS-228,Richness,Raw,18
POMMS-228,Shannon,Raw,1.3195423107115438
POMMS-228,Faith PD,Raw,3.636191485967432
POMMS-228,Richness,Rarefied,13.83054409848543
POMMS-228,Shannon,Rarefied,1.2684636494253905
POMMS-228,Faith PD,Rarefied,2.838072674074128
POMMS-229,Richness,Raw,14
POMMS-229,Shannon,Raw,0.9222286097632785
POMMS-229,Faith PD,Raw,3.6429109168241016
POMMS-229,Richness,Rarefied,11.285465297000485
POMMS-229,Shannon,Rarefied,0.9366200908444566
POMMS-229,Faith PD,Rarefied,2.633873227294626
POMMS-230,Richness,Raw,13
POMMS-230,Shannon,Raw,0.8930233827932306
POMMS-230,Faith PD,Raw,3.0550070187725398
POMMS-230,Richness,Rarefied,11.522049066211299
POMMS-230,Shannon,Rarefied,0.8732594785462237
POMMS-230,Faith PD,Rarefied,2.2788264248356125
POMMS-231,Richness,Raw,15
POMMS-231,Shannon,Raw,0.989906111888416
POMMS-231,Faith PD,Raw,3.3814228844525873
POMMS-231,Richness,Rarefied,13.239789107669209
POMMS-231,Shannon,Rarefied,1.0016518808159252
POMMS-231,Faith PD,Rarefied,3.2898509438951784
POMMS-232,Richness,Raw,11
POMMS-232,Shannon,Raw,0.6171386088727951
POMMS-232,Faith PD,Raw,2.878085697461694
POMMS-232,Richness,Rarefied,6.125837105210483
POMMS-232,Shannon,Rarefied,0.5780023577950086
POMMS-232,Faith PD,Rarefied,1.9523561184731681
POMMS-233,Richness,Raw,16
POMMS-233,Shannon,Raw,1.7194512745879522
POMMS-233,Faith PD,Raw,3.4797855798715465
POMMS-233,Richness,Rarefied,14.611465118654468
POMMS-233,Shannon,Rarefied,1.762437714719656
POMMS-233,Faith PD,Rarefied,2.9777009981798153
POMMS-234,Richness,Raw,9
POMMS-234,Shannon,Raw,1.2076268263964967
POMMS-234,Faith PD,Raw,2.0944968387052962
POMMS-234,Richness,Rarefied,7.766760757222105
POMMS-234,Shannon,Rarefied,1.197133773445395
POMMS-234,Faith PD,Rarefied,1.9466498004992967
POMMS-235,Richness,Raw,9
POMMS-235,Shannon,Raw,1.2534163690198297
POMMS-235,Faith PD,Raw,2.6140159684354183
POMMS-235,Richness,Rarefied,7.9893933599061775
POMMS-235,Shannon,Rarefied,1.2050236269288686
POMMS-235,Faith PD,Rarefied,2.2423739929924955
POMMS-236,Richness,Raw,16
POMMS-236,Shannon,Raw,1.6146270182250573
POMMS-236,Faith PD,Raw,3.7198249140641555
POMMS-236,Richness,Rarefied,15.390728533739011
POMMS-236,Shannon,Rarefied,1.5265181338661502
POMMS-236,Faith PD,Rarefied,3.7198249140641555
POMMS-237,Richness,Raw,12
POMMS-237,Shannon,Raw,1.407628422166082
POMMS-237,Faith PD,Raw,2.6473138907751057
POMMS-237,Richness,Rarefied,11.213803865827673
POMMS-237,Shannon,Rarefied,1.3834411068539196
POMMS-237,Faith PD,Rarefied,2.6230303695743094
POMMS-238,Richness,Raw,8
POMMS-238,Shannon,Raw,1.443098764488509
POMMS-238,Faith PD,Raw,2.477164790864132
POMMS-238,Richness,Rarefied,7.177860723529097
POMMS-238,Shannon,Rarefied,1.3939332407288492
POMMS-238,Faith PD,Rarefied,2.0246301613637927
POMMS-239,Richness,Raw,18
POMMS-239,Shannon,Raw,1.6253023664625212
POMMS-239,Faith PD,Raw,4.157968831037615
POMMS-239,Richness,Rarefied,16.29871401659134
POMMS-239,Shannon,Rarefied,1.5897599553492845
POMMS-239,Faith PD,Rarefied,3.987411960385412
POMMS-240,Richness,Raw,8
POMMS-240,Shannon,Raw,1.1168372838045704
POMMS-240,Faith PD,Raw,2.064389282257619
POMMS-240,Richness,Rarefied,7.965919272960747
POMMS-240,Shannon,Rarefied,1.182070406589471
POMMS-240,Faith PD,Rarefied,2.064389282257619
POMMS-241,Richness,Raw,11
POMMS-241,Shannon,Raw,1.6084138104473862
POMMS-241,Faith PD,Raw,2.857014235682156
POMMS-241,Richness,Rarefied,10.037786740774678
POMMS-241,Shannon,Rarefied,1.5725869270781676
POMMS-241,Faith PD,Rarefied,2.681586095130304
POMMS-242,Richness,Raw,9
POMMS-242,Shannon,Raw,0.39859363013850085
POMMS-242,Faith PD,Raw,2.504156254475066
POMMS-242,Richness,Rarefied,5.456931331210092
POMMS-242,Shannon,Rarefied,0.38488454478829776
POMMS-242,Faith PD,Rarefied,1.4866713785840244
POMMS-243,Richness,Raw,15
POMMS-243,Shannon,Raw,1.0749210134122562
POMMS-243,Faith PD,Raw,3.501383813683832
POMMS-243,Richness,Rarefied,13.364768368321164
POMMS-243,Shannon,Rarefied,1.0997365625345374
POMMS-243,Faith PD,Rarefied,3.1830910945044337
POMMS-244,Richness,Raw,19
POMMS-244,Shannon,Raw,0.979980030134347
POMMS-244,Faith PD,Raw,3.869224708000827
POMMS-244,Richness,Rarefied,12.320416771290319
POMMS-244,Shannon,Rarefied,1.00809628770823
POMMS-244,Faith PD,Rarefied,2.7160833969053266
POMMS-245,Richness,Raw,17
POMMS-245,Shannon,Raw,1.073613501006092
POMMS-245,Faith PD,Raw,3.6777460410854257
POMMS-245,Richness,Rarefied,12.114767932437813
POMMS-245,Shannon,Rarefied,1.0430965049221534
POMMS-245,Faith PD,Rarefied,3.094385320646497
POMMS-246,Richness,Raw,17
POMMS-246,Shannon,Raw,1.22543275967553
POMMS-246,Faith PD,Raw,3.5536841311720213
POMMS-246,Richness,Rarefied,11.931240778335235
POMMS-246,Shannon,Rarefied,1.1815568502345373
POMMS-246,Faith PD,Rarefied,2.4953882751837946
POMMS-247,Richness,Raw,27
POMMS-247,Shannon,Raw,1.8615246164204402
POMMS-247,Faith PD,Raw,5.016556679894927
POMMS-247,Richness,Rarefied,20.939465055934853
POMMS-247,Shannon,Rarefied,1.8125997791420199
POMMS-247,Faith PD,Rarefied,4.540189018444146
POMMS-248,Richness,Raw,13
POMMS-248,Shannon,Raw,0.5796360958002331
POMMS-248,Faith PD,Raw,2.6307075003278775
POMMS-248,Richness,Rarefied,12.271853892472821
POMMS-248,Shannon,Rarefied,0.585864752531595
POMMS-248,Faith PD,Rarefied,2.6307075003278775
POMMS-249,Richness,Raw,14
POMMS-249,Shannon,Raw,1.6605843355704801
POMMS-249,Faith PD,Raw,2.9874700197929505
POMMS-249,Richness,Rarefied,12.513149603697524
POMMS-249,Shannon,Rarefied,1.6172291233789657
POMMS-249,Faith PD,Rarefied,2.4526781507023347
POMMS-250,Richness,Raw,15
POMMS-250,Shannon,Raw,1.8459976980125385
POMMS-250,Faith PD,Raw,3.293933241386174
POMMS-250,Richness,Rarefied,13.896122616904696
POMMS-250,Shannon,Rarefied,1.780542785908396
POMMS-250,Faith PD,Rarefied,2.7207058251125966
POMMS-251,Richness,Raw,11
POMMS-251,Shannon,Raw,1.0626759496742217
POMMS-251,Faith PD,Raw,2.9618017305927835
POMMS-251,Richness,Rarefied,10.767651109121598
POMMS-251,Shannon,Rarefied,1.0831873562887697
POMMS-251,Faith PD,Rarefied,2.9618017305927835
POMMS-252,Richness,Raw,6
POMMS-252,Shannon,Raw,1.1513898374536218
POMMS-252,Faith PD,Raw,1.9753885691476016
POMMS-252,Richness,Rarefied,5.244697536040246
POMMS-252,Shannon,Rarefied,1.1672253039691736
POMMS-252,Faith PD,Rarefied,1.9753885691476016
POMMS-253,Richness,Raw,13
POMMS-253,Shannon,Raw,1.1476695705831947
POMMS-253,Faith PD,Raw,3.449522611950626
POMMS-253,Richness,Rarefied,11.032222861385746
POMMS-253,Shannon,Rarefied,1.1396181550465234
POMMS-253,Faith PD,Rarefied,2.865990196849512
POMMS-254,Richness,Raw,13
POMMS-254,Shannon,Raw,0.9332949593112692
POMMS-254,Faith PD,Raw,4.0667872035440435
POMMS-254,Richness,Rarefied,9.255283991425644
POMMS-254,Shannon,Rarefied,0.9592483732775711
POMMS-254,Faith PD,Rarefied,2.5802336810626647
POMMS-255,Richness,Raw,13
POMMS-255,Shannon,Raw,1.3625456042346538
POMMS-255,Faith PD,Raw,3.8373891357485217
POMMS-255,Richness,Rarefied,10.577192518111245
POMMS-255,Shannon,Rarefied,1.3250107021910558
POMMS-255,Faith PD,Rarefied,2.887472765484024
POMMS-256,Richness,Raw,8
POMMS-256,Shannon,Raw,1.2583563061450145
POMMS-256,Faith PD,Raw,2.1578090251610886
POMMS-256,Richness,Rarefied,6.804137440499028
POMMS-256,Shannon,Rarefied,1.2442940035031012
POMMS-256,Faith PD,Rarefied,1.7052743856607495
POMMS-257,Richness,Raw,11
POMMS-257,Shannon,Raw,1.6362302831621198
POMMS-257,Faith PD,Raw,3.152257313575907
POMMS-257,Richness,Rarefied,9.244504750433993
POMMS-257,Shannon,Rarefied,1.627074025462264
POMMS-257,Faith PD,Rarefied,3.0038585080960325
POMMS-258,Richness,Raw,23
POMMS-258,Shannon,Raw,1.5911307172434754
POMMS-258,Faith PD,Raw,4.100219149430949
POMMS-258,Richness,Rarefied,20.427075861289342
POMMS-258,Shannon,Rarefied,1.6041540177818991
POMMS-258,Faith PD,Rarefied,4.006744189970686
POMMS-259,Richness,Raw,8
POMMS-259,Shannon,Raw,1.1814935503418238
POMMS-259,Faith PD,Raw,2.611464151693427
POMMS-259,Richness,Rarefied,6.553831306068266
POMMS-259,Shannon,Rarefied,1.1834848838430165
POMMS-259,Faith PD,Rarefied,2.1589295221930875
POMMS-260,Richness,Raw,12
POMMS-260,Shannon,Raw,1.7268642637101526
POMMS-260,Faith PD,Raw,2.949116136399503
POMMS-260,Richness,Rarefied,11.909936650161113
POMMS-260,Shannon,Rarefied,1.6793327916680314
POMMS-260,Faith PD,Rarefied,2.949116136399503
POMMS-261,Richness,Raw,9
POMMS-261,Shannon,Raw,1.5540294505127203
POMMS-261,Faith PD,Raw,2.6285751363410768
POMMS-261,Richness,Rarefied,8.102379278740505
POMMS-261,Shannon,Rarefied,1.5966430476851419
POMMS-261,Faith PD,Rarefied,2.564584318129521
POMMS-262,Richness,Raw,12
POMMS-262,Shannon,Raw,0.2518151178918497
POMMS-262,Faith PD,Raw,2.6717845562857354
POMMS-262,Richness,Rarefied,9.958190582942262
POMMS-262,Shannon,Rarefied,0.25302950936225693
POMMS-262,Faith PD,Rarefied,2.0743159204793358
POMMS-263,Richness,Raw,6
POMMS-263,Shannon,Raw,0.07544594222244229
POMMS-263,Faith PD,Raw,1.6369946788427603
POMMS-263,Richness,Rarefied,3.0925675121879928
POMMS-263,Shannon,Rarefied,0.08079123354648254
POMMS-263,Faith PD,Rarefied,1.4679376125076335
POMMS-264,Richness,Raw,13
POMMS-264,Shannon,Raw,0.8477968282523135
POMMS-264,Faith PD,Raw,3.369944081266288
POMMS-264,Richness,Rarefied,11.188643143013655
POMMS-264,Shannon,Rarefied,0.8577876068521526
POMMS-264,Faith PD,Rarefied,2.711233866274922
POMMS-265,Richness,Raw,16
POMMS-265,Shannon,Raw,2.284913338500935
POMMS-265,Faith PD,Raw,3.748363744400766
POMMS-265,Richness,Rarefied,15.049340290603663
POMMS-265,Shannon,Rarefied,2.2836241169764104
POMMS-265,Faith PD,Rarefied,3.656791803843357
POMMS-266,Richness,Raw,17
POMMS-266,Shannon,Raw,1.5884851043094472
POMMS-266,Faith PD,Raw,3.9931797501210777
